id,region_id,timestamp,temperature_celsius,humidity_percent,precipitation_mm,atmospheric_pressure_mb,wind_speed_kmh,source,created_at
772,1,2025-02-07T08:05:05.909624,30.68,56.31,10.39,1013.84,7.32,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909646
773,20,2025-09-01T08:05:05.909671,26.6,60.0,1.5,1011.15,2.56,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909694
774,14,2025-06-19T08:05:05.909718,17.78,90.55,3.83,1015.89,4.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909741
775,8,2025-04-14T08:05:05.909766,30.36,59.23,0.27,1007.52,3.16,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909789
776,3,2025-02-13T08:05:05.909814,27.68,78.29,13.45,1016.76,5.94,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909837
777,2,2025-10-04T08:05:05.909862,28.3,53.9,2.6,1017.21,3.39,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909885
778,18,2025-06-11T08:05:05.909909,31.76,47.31,0.87,1011.22,0.98,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909932
779,6,2024-12-06T08:05:05.909957,23.93,86.78,2.44,1017.35,9.48,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909980
780,11,2025-06-05T08:05:05.910005,26.2,81.0,0.37,1013.31,1.64,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910028
781,13,2025-04-02T08:05:05.910054,26.53,51.19,15.85,1008.74,3.35,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910076
782,2,2024-12-25T08:05:05.910101,18.33,65.74,1.06,1009.18,6.15,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910124
783,9,2024-12-10T08:05:05.910149,23.09,40.36,14.34,1008.1,2.41,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910173
784,9,2025-01-24T08:05:05.910198,24.11,79.84,3.38,1005.72,2.36,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910221
785,8,2025-03-27T08:05:05.910246,28.84,81.41,2.2,1017.26,1.94,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910269
786,12,2025-05-24T08:05:05.910294,18.82,92.85,7.03,1014.82,11.72,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910334
787,12,2025-09-18T08:05:05.910397,35.0,87.1,0.2,1021.52,1.21,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910442
788,6,2025-07-22T08:05:05.910489,24.23,57.09,0.69,1012.82,5.34,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910531
789,2,2025-02-12T08:05:05.910580,21.01,85.86,4.49,1012.19,3.37,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910623
790,1,2025-06-06T08:05:05.910671,23.13,62.5,10.71,999.9,0.99,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910714
791,12,2025-08-13T08:05:05.910763,28.1,38.04,5.66,1013.41,3.43,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910805
792,1,2025-01-23T08:05:05.910858,25.67,76.43,1.77,1020.04,1.09,Synthetic Data - Grupo 7,2025-11-04T08:05:05.910910
793,20,2025-03-16T08:05:05.910997,21.87,72.17,2.67,1002.03,9.4,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911067
794,20,2025-08-09T08:05:05.911121,28.68,70.93,9.01,1010.58,6.01,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911165
795,8,2025-02-06T08:05:05.911287,29.96,64.5,8.1,1019.64,1.31,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911340
796,4,2025-04-09T08:05:05.911392,19.74,36.04,6.12,1010.26,5.36,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911429
797,11,2025-07-15T08:05:05.911607,32.23,55.01,2.45,1018.0,2.28,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911636
798,20,2025-06-27T08:05:05.911668,32.75,81.85,0.11,1016.75,1.59,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911692
799,19,2025-06-17T08:05:05.911719,24.2,100.0,0.2,1012.86,3.65,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911743
800,9,2025-10-26T08:05:05.911769,28.79,49.9,3.03,1010.93,5.29,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911793
801,11,2024-12-20T08:05:05.911818,26.15,62.27,7.69,1011.04,4.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911843
802,5,2025-07-23T08:05:05.911868,24.85,81.63,3.37,1014.05,2.7,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911891
803,1,2024-11-24T08:05:05.911916,35.09,73.46,7.54,1014.37,1.36,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911940
804,2,2025-01-26T08:05:05.911965,25.21,82.07,0.07,1016.22,2.04,Synthetic Data - Grupo 7,2025-11-04T08:05:05.911988
805,1,2024-11-24T08:05:05.912026,20.8,88.25,7.24,1009.78,0.75,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912047
806,9,2025-09-14T08:05:05.912069,29.74,65.56,0.22,1020.94,1.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912089
807,15,2025-01-15T08:05:05.912111,19.16,67.79,5.45,1003.13,4.78,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912132
808,5,2025-07-09T08:05:05.912153,25.15,74.72,0.86,1009.7,1.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912173
809,7,2024-11-08T08:05:05.912195,30.11,60.14,7.41,1014.71,8.91,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912215
810,1,2025-10-20T08:05:05.912237,24.79,69.43,0.95,1009.14,4.23,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912302
811,7,2025-01-21T08:05:05.912353,25.98,82.92,5.34,1016.71,15.16,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912380
812,3,2025-02-07T08:05:05.912409,19.97,58.26,2.93,1016.54,8.1,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912435
813,2,2025-04-27T08:05:05.912464,27.91,74.02,1.92,1026.25,1.47,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912491
814,6,2025-10-10T08:05:05.912519,30.03,69.98,2.89,1018.62,9.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912545
815,14,2024-11-22T08:05:05.912574,31.99,77.3,8.51,1011.65,7.03,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912600
816,13,2025-06-02T08:05:05.912628,22.27,61.12,2.54,1023.29,2.4,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912656
817,3,2025-07-17T08:05:05.912684,21.02,65.62,1.47,1011.67,5.84,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912711
818,3,2025-04-23T08:05:05.912739,28.98,75.4,13.47,1010.51,2.96,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912765
819,10,2025-07-26T08:05:05.912793,27.54,61.35,2.61,1009.31,7.74,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912820
820,16,2025-07-19T08:05:05.912849,22.51,52.28,4.73,1013.15,9.99,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912875
821,15,2025-03-01T08:05:05.912904,27.62,69.17,3.89,1015.14,3.73,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912930
822,18,2025-09-23T08:05:05.912959,30.65,69.62,0.24,1011.91,0.37,Synthetic Data - Grupo 7,2025-11-04T08:05:05.912985
823,3,2025-02-08T08:05:05.913013,27.74,58.4,8.56,1022.49,0.51,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913040
824,7,2025-04-12T08:05:05.913068,26.34,75.92,9.6,1010.87,2.8,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913094
825,10,2025-05-02T08:05:05.913122,26.92,60.59,0.22,1013.37,2.33,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913148
826,6,2025-07-10T08:05:05.913176,33.61,44.3,6.83,1008.49,0.44,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913202
827,2,2025-09-02T08:05:05.913231,24.72,64.26,10.4,1010.13,2.66,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913257
828,15,2025-01-20T08:05:05.913285,21.86,71.48,0.76,1006.77,4.87,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913311
829,17,2025-09-18T08:05:05.913339,25.58,69.16,9.24,1011.08,3.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913365
830,1,2025-05-29T08:05:05.913394,29.47,72.97,5.29,1014.35,3.11,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913419
831,17,2025-09-05T08:05:05.913448,29.83,59.86,0.16,1013.15,4.85,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913474
832,20,2025-03-20T08:05:05.913502,20.32,73.95,1.93,1011.19,4.79,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913528
833,15,2025-08-03T08:05:05.913557,27.95,81.42,5.42,1011.35,2.8,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913583
834,9,2025-03-13T08:05:05.913611,31.45,70.53,2.15,1007.85,2.82,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913637
835,6,2025-07-11T08:05:05.913666,26.49,72.09,2.0,1012.98,2.02,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913692
836,4,2025-06-11T08:05:05.913721,26.48,66.43,6.1,1022.56,0.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913747
837,13,2025-04-30T08:05:05.913775,23.19,74.76,3.66,1009.78,1.91,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913802
838,17,2025-04-24T08:05:05.913830,16.45,50.26,5.75,1009.37,3.39,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913856
839,2,2025-05-11T08:05:05.913884,35.0,47.94,11.26,1017.03,3.28,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913910
840,16,2025-07-02T08:05:05.913939,24.64,90.74,6.71,1023.29,2.7,Synthetic Data - Grupo 7,2025-11-04T08:05:05.913965
841,11,2025-01-04T08:05:05.913993,26.11,83.96,0.82,1005.67,4.7,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914019
842,4,2025-02-19T08:05:05.914047,8.52,48.15,2.96,1022.33,5.56,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914074
843,18,2025-05-18T08:05:05.914102,22.27,56.18,0.45,1010.17,1.52,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914128
844,20,2025-09-15T08:05:05.914156,28.14,89.48,6.63,1025.99,1.4,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914182
845,12,2025-11-04T08:05:05.914210,28.49,67.62,1.29,1014.09,1.91,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914236
846,4,2025-03-09T08:05:05.914264,23.07,75.41,2.08,1008.45,4.76,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914290
847,5,2025-05-18T08:05:05.914318,33.84,71.81,3.07,1012.53,3.25,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914344
848,3,2025-03-06T08:05:05.914384,35.19,58.94,3.26,1008.83,5.53,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914411
849,16,2024-11-17T08:05:05.914439,23.86,86.51,5.26,1011.1,0.7,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914466
850,6,2025-05-30T08:05:05.914494,30.41,70.56,2.54,1018.46,12.18,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914520
851,13,2025-05-02T08:05:05.914548,24.82,56.59,2.89,1011.06,3.09,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914574
852,5,2025-07-08T08:05:05.914603,31.29,76.09,0.58,1004.74,1.3,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914630
853,18,2025-08-01T08:05:05.914658,23.01,77.29,5.52,1019.26,3.77,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914684
854,5,2025-01-15T08:05:05.914712,28.22,71.23,2.68,1017.98,0.66,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914739
855,20,2025-10-20T08:05:05.914767,26.27,56.54,8.59,1008.17,1.67,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914793
856,3,2025-07-13T08:05:05.914821,29.54,89.07,15.98,1008.21,6.42,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914847
857,2,2025-04-20T08:05:05.914875,21.29,48.09,9.04,1012.27,1.14,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914901
858,7,2025-08-25T08:05:05.914929,16.67,47.58,1.07,1013.67,1.92,Synthetic Data - Grupo 7,2025-11-04T08:05:05.914955
859,10,2025-03-29T08:05:05.914984,28.52,62.08,6.09,1012.38,5.14,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915010
860,8,2025-03-27T08:05:05.915038,29.15,52.65,3.91,1015.04,0.78,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915064
861,14,2024-11-15T08:05:05.915092,17.77,88.88,1.73,1004.89,1.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915119
862,6,2025-05-01T08:05:05.915154,24.46,64.33,3.91,1015.23,1.94,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915180
863,4,2024-11-22T08:05:05.915209,27.27,73.5,6.11,1008.01,9.53,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915235
864,9,2025-01-26T08:05:05.915263,34.96,75.89,2.7,1013.83,10.18,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915290
865,6,2025-01-12T08:05:05.915318,27.49,81.31,11.26,1008.01,4.86,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915344
866,1,2025-07-17T08:05:05.915372,30.76,51.74,1.04,1005.51,7.24,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915398
867,11,2024-12-21T08:05:05.915426,22.18,69.5,5.09,1009.84,4.09,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915452
868,1,2025-04-05T08:05:05.915480,28.95,74.58,2.9,1014.25,4.47,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915506
869,17,2025-09-10T08:05:05.915534,23.41,71.75,1.98,1010.24,3.75,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915561
870,13,2025-02-06T08:05:05.915589,24.33,63.67,1.2,1016.52,7.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915615
871,17,2025-04-18T08:05:05.915643,30.27,80.51,0.1,1013.84,6.43,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915669
872,1,2025-02-10T08:05:05.915697,29.77,88.28,3.24,1011.23,3.62,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915723
873,5,2025-08-28T08:05:05.915751,13.8,70.08,1.62,1019.89,6.72,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915777
874,15,2024-12-07T08:05:05.915805,26.71,92.5,10.72,1021.83,16.94,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915831
875,1,2025-06-01T08:05:05.915859,19.89,56.3,13.26,1014.48,1.07,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915885
876,3,2024-11-21T08:05:05.915914,16.13,69.91,0.93,1020.29,5.87,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915940
877,19,2025-02-19T08:05:05.915968,28.31,72.12,5.67,1021.54,1.71,Synthetic Data - Grupo 7,2025-11-04T08:05:05.915994
878,20,2025-08-20T08:05:05.916022,18.32,90.05,0.25,1013.28,2.25,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916048
879,19,2025-08-02T08:05:05.916076,18.52,60.14,2.96,1014.32,3.23,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916102
880,19,2025-02-21T08:05:05.916130,24.19,56.93,13.57,1021.23,15.14,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916156
881,8,2025-06-21T08:05:05.916185,28.53,73.42,1.17,1010.06,3.96,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916211
882,5,2025-09-10T08:05:05.916239,20.52,85.94,3.11,1007.13,4.34,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916265
883,2,2025-01-11T08:05:05.916293,20.23,76.8,5.83,1011.97,1.32,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916319
884,14,2024-11-25T08:05:05.916347,27.31,51.51,0.46,1020.65,1.7,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916373
885,17,2025-01-21T08:05:05.916401,27.59,76.56,5.22,1011.07,4.65,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916428
886,10,2025-07-27T08:05:05.916456,23.92,70.43,3.65,1013.11,2.23,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916482
887,15,2025-09-26T08:05:05.916511,24.77,58.42,9.57,1005.06,11.79,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916537
888,1,2025-02-18T08:05:05.916565,25.02,79.85,1.14,1013.78,1.38,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916592
889,5,2025-03-16T08:05:05.916620,27.84,59.24,0.57,1011.28,5.58,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916647
890,3,2025-03-19T08:05:05.916675,27.24,47.76,3.63,1011.12,3.72,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916701
891,17,2025-03-24T08:05:05.916729,29.36,93.69,3.0,1009.94,5.53,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916755
892,20,2025-07-14T08:05:05.916783,15.39,100.0,1.16,1014.81,0.16,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916821
893,13,2025-05-26T08:05:05.916852,20.99,75.88,9.24,1009.0,4.76,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916878
894,13,2025-05-25T08:05:05.916907,23.19,74.81,1.44,1008.8,3.45,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916933
895,10,2025-05-06T08:05:05.916961,31.28,62.34,1.1,1011.11,2.1,Synthetic Data - Grupo 7,2025-11-04T08:05:05.916987
896,7,2025-07-14T08:05:05.917015,19.51,100.0,5.3,1022.34,9.3,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917040
897,6,2025-10-10T08:05:05.917068,18.94,100.0,10.94,1003.69,2.25,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917094
898,16,2024-12-22T08:05:05.917122,18.48,70.18,8.09,1007.02,2.27,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917148
899,6,2025-10-15T08:05:05.917176,10.58,72.9,1.25,1017.82,5.97,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917202
900,19,2024-11-21T08:05:05.917230,21.84,74.37,2.51,1011.18,6.82,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917256
901,3,2025-10-21T08:05:05.917285,24.89,81.87,0.65,1007.41,2.8,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917311
902,12,2024-11-19T08:05:05.917339,20.3,60.93,8.62,1015.49,4.82,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917365
903,6,2025-05-28T08:05:05.917393,32.03,70.41,4.4,1007.72,2.43,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917419
904,10,2025-05-07T08:05:05.917448,13.97,54.95,4.9,1011.34,4.07,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917473
905,4,2025-06-11T08:05:05.917501,25.7,72.27,0.29,1009.8,3.53,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917528
906,7,2025-05-18T08:05:05.917556,29.84,58.38,3.16,1011.07,2.4,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917582
907,19,2025-06-04T08:05:05.917610,25.42,67.1,1.5,1012.38,2.75,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917636
908,9,2024-11-08T08:05:05.917664,28.35,82.47,4.78,1009.87,2.55,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917690
909,10,2025-02-09T08:05:05.917718,32.94,66.38,7.86,1020.33,4.64,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917744
910,12,2025-02-11T08:05:05.917772,29.94,59.16,1.6,1011.25,2.79,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917798
911,20,2025-06-05T08:05:05.917826,17.8,84.38,0.5,1018.64,3.67,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917852
912,16,2025-02-02T08:05:05.917880,28.89,82.92,0.2,1007.6,2.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917907
913,3,2025-03-14T08:05:05.917935,31.06,86.52,3.2,1016.58,1.64,Synthetic Data - Grupo 7,2025-11-04T08:05:05.917961
914,10,2025-01-30T08:05:05.917989,36.02,76.04,2.64,1015.29,2.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918015
915,8,2025-08-26T08:05:05.918043,17.94,61.94,5.14,1018.62,2.31,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918069
916,14,2025-08-15T08:05:05.918097,23.56,82.14,3.81,1010.0,3.17,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918123
917,15,2025-10-03T08:05:05.918151,21.75,74.49,0.16,1010.12,2.98,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918178
918,12,2024-12-21T08:05:05.918206,24.17,63.52,2.05,1019.36,3.04,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918232
919,4,2025-05-09T08:05:05.918260,17.08,40.12,13.91,1006.58,5.39,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918286
920,2,2025-08-22T08:05:05.918314,22.25,93.6,5.79,1010.12,2.18,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918340
921,15,2025-02-12T08:05:05.918368,28.42,66.3,1.88,1001.49,2.47,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918394
922,16,2025-01-17T08:05:05.918422,22.7,75.94,6.54,1013.71,2.91,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918448
923,6,2024-12-09T08:05:05.918477,30.49,78.85,2.63,1011.72,2.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918502
924,12,2024-11-25T08:05:05.918531,26.57,51.0,3.41,1015.19,6.02,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918557
925,16,2025-09-24T08:05:05.918585,28.77,55.44,1.65,1021.64,1.5,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918612
926,16,2025-02-04T08:05:05.918640,29.05,58.76,1.52,1011.45,16.18,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918666
927,5,2025-05-09T08:05:05.918694,29.04,63.43,2.52,1013.91,3.45,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918720
928,10,2025-07-03T08:05:05.918748,27.67,84.49,2.34,1019.79,4.77,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918774
929,19,2025-06-26T08:05:05.918802,23.85,61.74,6.22,1015.55,0.85,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918828
930,19,2025-03-24T08:05:05.918856,16.66,97.0,13.88,1012.65,3.03,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918882
931,1,2025-08-29T08:05:05.918910,25.48,53.14,1.37,1015.82,5.38,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918936
932,1,2025-09-15T08:05:05.918964,26.3,63.97,0.01,1016.61,1.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.918990
933,7,2025-10-19T08:05:05.919019,19.19,70.51,2.27,1016.68,2.68,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919044
934,17,2025-04-19T08:05:05.919073,29.85,52.27,4.3,1017.98,5.33,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919098
935,5,2024-11-24T08:05:05.919127,24.3,61.54,0.3,1011.15,1.59,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919153
936,16,2025-05-24T08:05:05.919181,22.59,74.32,2.29,1015.48,4.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919207
937,10,2024-12-23T08:05:05.919235,21.68,66.34,0.51,1014.47,2.65,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919261
938,10,2025-09-07T08:05:05.919289,28.77,73.57,3.72,1008.02,2.78,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919315
939,5,2025-08-11T08:05:05.919344,17.97,77.09,5.66,1009.1,3.16,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919369
940,5,2025-01-16T08:05:05.919398,23.21,65.81,2.48,1013.51,5.14,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919424
941,20,2025-06-04T08:05:05.919451,27.89,64.29,1.18,1008.92,2.54,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919477
942,19,2025-08-23T08:05:05.919505,18.88,91.37,4.73,1007.81,7.91,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919531
943,7,2025-10-07T08:05:05.919559,27.95,100.0,6.78,999.48,4.29,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919584
944,1,2025-02-13T08:05:05.919613,27.7,78.45,0.68,1014.42,5.37,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919639
945,10,2025-10-16T08:05:05.919673,22.75,73.03,1.05,1015.89,4.67,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919699
946,8,2025-09-12T08:05:05.919728,21.57,82.3,6.17,1010.36,2.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919753
947,19,2025-04-24T08:05:05.919782,25.24,70.18,5.11,1012.1,5.32,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919807
948,12,2025-09-03T08:05:05.919835,19.49,69.78,5.96,1011.6,0.86,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919861
949,19,2024-12-04T08:05:05.919892,27.55,96.67,11.7,1007.86,2.85,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919918
950,4,2025-08-25T08:05:05.919946,22.54,55.19,4.68,1007.05,4.07,Synthetic Data - Grupo 7,2025-11-04T08:05:05.919972
951,16,2025-03-03T08:05:05.920000,27.6,68.92,8.98,1021.01,3.17,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920026
952,19,2025-03-15T08:05:05.920054,24.63,84.66,3.75,1020.29,6.25,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920080
953,9,2024-11-22T08:05:05.920108,24.22,86.55,0.32,1022.74,2.74,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920134
954,18,2025-07-29T08:05:05.920162,15.75,65.81,1.62,1006.78,3.34,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920188
955,13,2025-09-21T08:05:05.920216,21.56,72.08,8.85,1022.45,5.45,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920242
956,13,2025-01-28T08:05:05.920270,27.98,69.42,7.28,1003.68,6.71,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920327
957,16,2025-04-28T08:05:05.920360,17.8,54.29,9.49,1010.94,6.6,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920386
958,6,2025-09-29T08:05:05.920415,25.31,45.66,2.39,1014.83,3.23,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920440
959,20,2025-02-26T08:05:05.920468,20.41,62.5,6.85,1010.46,0.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920494
960,15,2025-07-05T08:05:05.920523,21.46,82.97,5.99,999.48,3.1,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920549
961,4,2025-06-30T08:05:05.920578,29.49,88.12,0.37,1004.66,4.17,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920604
962,1,2025-06-16T08:05:05.920632,28.29,86.27,0.61,1010.27,10.57,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920658
963,15,2025-05-04T08:05:05.920686,27.24,64.09,1.14,1017.26,7.12,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920712
964,14,2025-05-02T08:05:05.920740,29.55,46.59,16.63,1014.3,4.74,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920766
